taxon	sequenceID	pubmed_id	source	name	isolate	country	subtype	genotype	collection_year
alignment/AL_SRLV_A/member/ncbi-curated-srlv/AB818536	AB818536	24141278	ncbi-curated-srlv	Visna-maedi virus	Iwate	Japan	-	A	-
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/AF479638	AF479638	15284480	ncbi-refseqs-srlv	Ovine lentivirus	P1OLV	Portugal	1	A	1996
alignment/AL_SRLV_A/member/ncbi-curated-srlv/AM084203	AM084203	17349752	ncbi-curated-srlv	Small ruminant lentivirus	B_S23	Finland	-	A	1994
alignment/AL_SRLV_A/member/ncbi-curated-srlv/AM084204	AM084204	17349752	ncbi-curated-srlv	Small ruminant lentivirus	B_S604	Finland	-	A	1994
alignment/AL_SRLV_A/member/ncbi-curated-srlv/AM084205	AM084205	17349752	ncbi-curated-srlv	Small ruminant lentivirus	C6_S1	Finland	-	A	1994
alignment/AL_SRLV_A/member/ncbi-curated-srlv/AM084206	AM084206	17349752	ncbi-curated-srlv	Small ruminant lentivirus	D4_S1	Finland	-	A	1995
alignment/AL_SRLV_A/member/ncbi-curated-srlv/AM084207	AM084207	17349752	ncbi-curated-srlv	Small ruminant lentivirus	D5_S4	Finland	-	A	1996
alignment/AL_SRLV_A/member/ncbi-curated-srlv/AM084208	AM084208	17349752	ncbi-curated-srlv	Small ruminant lentivirus	E_S1	Finland	-	A	1995
alignment/AL_SRLV_A/member/ncbi-curated-srlv/AM084209	AM084209	17349752	ncbi-curated-srlv	Small ruminant lentivirus	Lotta	Finland	-	A	2001
alignment/AL_SRLV_A/member/ncbi-curated-srlv/AY265455	AY265455	15778023	ncbi-curated-srlv	Ovine lentivirus	It-561	Italy	-	A	1991
alignment/AL_SRLV_A/member/ncbi-curated-srlv/AY265456	AY265456	15778023	ncbi-curated-srlv	Ovine lentivirus	It-Pi1	Italy	-	A	1991
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/AY445885	AY445885	14967484	ncbi-refseqs-srlv	Small ruminant lentivirus	-	Switzerland	4	A	1999
alignment/AL_SRLV_A/member/ncbi-curated-srlv/EU010123	EU010123	18024912	ncbi-curated-srlv	Small ruminant lentivirus	It-017.16g03	Italy	-	A	2006
alignment/AL_SRLV_A/member/ncbi-refseqs-subgenomic-srlv/EU010125	EU010125	18024912	ncbi-refseqs-subgenomic-srlv	Small ruminant lentivirus	It-008g03	Italy	8	A	2006
alignment/AL_SRLV_A/member/ncbi-refseqs-subgenomic-srlv/FJ623120	FJ623120	22155513	ncbi-refseqs-subgenomic-srlv	Small ruminant lentivirus	0016	Poland	13	A	2008
alignment/AL_SRLV_A/member/ncbi-refseqs-subgenomic-srlv/FJ623122	FJ623122	22155513	ncbi-refseqs-subgenomic-srlv	Small ruminant lentivirus	4007	Poland	12	A	2008
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FJ623123	FJ623123	22155513	ncbi-curated-srlv	Small ruminant lentivirus	4819	Poland	-	A	2008
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FJ623124	FJ623124	22155513	ncbi-curated-srlv	Small ruminant lentivirus	90472	Poland	-	A	2008
alignment/AL_SRLV_A/member/ncbi-curated-srlv/GQ255385	GQ255385	20016044	ncbi-curated-srlv	Ovine progressive pneumonia virus	18.4	United States	-	A	2004
alignment/AL_SRLV_A/member/ncbi-curated-srlv/GQ255386	GQ255386	20016044	ncbi-curated-srlv	Ovine progressive pneumonia virus	27.1_(June)	United States	-	A	2004
alignment/AL_SRLV_A/member/ncbi-curated-srlv/GQ255391	GQ255391	20016044	ncbi-curated-srlv	Ovine progressive pneumonia virus	68.2	United States	-	A	2004
alignment/AL_SRLV_A/member/ncbi-curated-srlv/GQ255401	GQ255401	20016044	ncbi-curated-srlv	Ovine progressive pneumonia virus	76.4	United States	-	A	2004
alignment/AL_SRLV_A/member/ncbi-curated-srlv/GQ255403	GQ255403	20016044	ncbi-curated-srlv	Ovine progressive pneumonia virus	83.1	United States	-	A	2004
alignment/AL_SRLV_A/member/ncbi-curated-srlv/GQ255411	GQ255411	20016044	ncbi-curated-srlv	Ovine progressive pneumonia virus	89.1_(20AUG)	United States	-	A	2004
alignment/AL_SRLV_A/member/ncbi-curated-srlv/GQ255417	GQ255417	20016044	ncbi-curated-srlv	Ovine progressive pneumonia virus	99.1	United States	-	A	2004
alignment/AL_SRLV_A/member/ncbi-curated-srlv/GQ255423	GQ255423	20016044	ncbi-curated-srlv	Ovine progressive pneumonia virus	101.1	United States	-	A	2004
alignment/AL_SRLV_A/member/ncbi-curated-srlv/GQ255428	GQ255428	20016044	ncbi-curated-srlv	Ovine progressive pneumonia virus	10.1	United States	-	A	2004
alignment/AL_SRLV_A/member/ncbi-curated-srlv/GQ255433	GQ255433	20016044	ncbi-curated-srlv	Ovine progressive pneumonia virus	WLC-1.1	United States	-	A	2008
alignment/AL_SRLV_A/member/ncbi-curated-srlv/HQ158132	HQ158132	21639904	ncbi-curated-srlv	Small ruminant lentivirus	O16A-27	Canada	-	A	2004
alignment/AL_SRLV_A/member/ncbi-curated-srlv/HQ158133	HQ158133	21639904	ncbi-curated-srlv	Small ruminant lentivirus	O23F-17	Canada	-	A	2004
alignment/AL_SRLV_A/member/ncbi-curated-srlv/HQ158134	HQ158134	21639904	ncbi-curated-srlv	Small ruminant lentivirus	O23F-18	Canada	-	A	2004
alignment/AL_SRLV_A/member/ncbi-curated-srlv/HQ158135	HQ158135	21639904	ncbi-curated-srlv	Small ruminant lentivirus	O23117	Canada	-	A	2004
alignment/AL_SRLV_A/member/ncbi-curated-srlv/HQ158136	HQ158136	21639904	ncbi-curated-srlv	Small ruminant lentivirus	O5A-34	Canada	-	A	2004
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/HQ848062	HQ848062	21940116	ncbi-refseqs-srlv	Visna-maedi virus	697	Spain	-	A	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JN184351	JN184351	23375019	ncbi-curated-srlv	Small ruminant lentivirus	72	Spain	-	A	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JN184352	JN184352	23375019	ncbi-curated-srlv	Small ruminant lentivirus	160	Spain	-	A	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JN184353	JN184353	23375019	ncbi-curated-srlv	Small ruminant lentivirus	166	Spain	-	A	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JN184354	JN184354	23375019	ncbi-curated-srlv	Small ruminant lentivirus	292	Spain	-	A	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JN184355	JN184355	23375019	ncbi-curated-srlv	Small ruminant lentivirus	333	Spain	-	A	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JN184356	JN184356	23375019	ncbi-curated-srlv	Small ruminant lentivirus	336	Spain	-	A	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JN184357	JN184357	23375019	ncbi-curated-srlv	Small ruminant lentivirus	358	Spain	-	A	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JN184358	JN184358	23375019	ncbi-curated-srlv	Small ruminant lentivirus	368	Spain	-	A	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JN184359	JN184359	23375019	ncbi-curated-srlv	Small ruminant lentivirus	698	Spain	-	A	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JN184362	JN184362	23375019	ncbi-curated-srlv	Small ruminant lentivirus	78	Spain	-	A	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JN184363	JN184363	23375019	ncbi-curated-srlv	Small ruminant lentivirus	2843ES	Spain	-	A	2002
